id,status,total,created_at,customer_name
40529,CONFIRMED,1531,2025-07-14T00:00:00,Bob
40530,SHIPPED,7519,2025-08-17T00:00:00,Jack
40531,CONFIRMED,5420,2025-08-27T00:00:00,Henry
40532,CONFIRMED,9370,2025-10-14T00:00:00,Bob
40533,CANCELLED,24,2025-10-14T00:00:00,Eve
40534,SHIPPED,8722,2025-08-24T00:00:00,Iris
40535,CONFIRMED,8225,2025-08-27T00:00:00,Alice
40536,SHIPPED,5679,2025-03-21T00:00:00,Iris
40537,SHIPPED,6471,2025-05-07T00:00:00,Henry
40538,CONFIRMED,4824,2025-03-05T00:00:00,Grace
40539,CONFIRMED,1348,2025-07-24T00:00:00,Carol
40540,CONFIRMED,6106,2025-05-17T00:00:00,Dave
40541,CONFIRMED,221,2025-07-21T00:00:00,Iris
40542,CONFIRMED,1872,2025-12-26T00:00:00,Jack
40543,CONFIRMED,3541,2025-12-31T00:00:00,Henry
40544,CONFIRMED,3064,2025-01-23T00:00:00,Grace
40545,CONFIRMED,3196,2025-07-30T00:00:00,Frank
40546,DRAFT,9540,2025-02-23T00:00:00,Alice
40547,CONFIRMED,8037,2025-03-06T00:00:00,Frank
40548,CONFIRMED,9443,2025-03-07T00:00:00,Carol
40549,CONFIRMED,9540,2025-08-30T00:00:00,Dave
40550,CONFIRMED,8591,2025-09-01T00:00:00,Bob
40551,DRAFT,6804,2025-07-16T00:00:00,Frank
40552,SHIPPED,7111,2025-10-04T00:00:00,Henry
40553,DRAFT,494,2025-05-06T00:00:00,Alice
40554,CONFIRMED,8410,2025-01-13T00:00:00,Eve
40555,CONFIRMED,8876,2025-03-30T00:00:00,Alice
40556,CANCELLED,7608,2025-07-14T00:00:00,Alice
40557,DRAFT,7901,2025-11-03T00:00:00,Frank
40558,DRAFT,735,2025-10-07T00:00:00,Eve
40559,CONFIRMED,6795,2025-10-11T00:00:00,Dave
40560,CONFIRMED,2179,2025-07-24T00:00:00,Alice
40561,SHIPPED,519,2025-10-15T00:00:00,Henry
40562,CONFIRMED,8438,2025-02-03T00:00:00,Alice
40563,SHIPPED,4605,2025-07-29T00:00:00,Dave
40564,SHIPPED,3637,2025-03-23T00:00:00,Eve
40565,CONFIRMED,9945,2025-11-03T00:00:00,Alice
40566,CONFIRMED,4561,2025-05-08T00:00:00,Dave
40567,SHIPPED,7254,2025-07-14T00:00:00,Dave
40568,SHIPPED,3512,2025-01-02T00:00:00,Jack
40569,CONFIRMED,3148,2025-02-15T00:00:00,Iris
40570,SHIPPED,6541,2025-07-23T00:00:00,Carol
40571,CONFIRMED,4232,2025-11-26T00:00:00,Eve
40572,SHIPPED,4533,2025-11-05T00:00:00,Bob
40573,SHIPPED,5023,2025-05-13T00:00:00,Jack
40574,CONFIRMED,2581,2025-07-16T00:00:00,Eve
40575,CANCELLED,6549,2025-04-01T00:00:00,Frank
40576,SHIPPED,6710,2025-04-16T00:00:00,Jack
40577,CONFIRMED,5438,2025-08-22T00:00:00,Grace
40578,CONFIRMED,8977,2025-12-17T00:00:00,Grace
40579,CONFIRMED,7467,2025-09-26T00:00:00,Frank
40580,CONFIRMED,9644,2025-06-27T00:00:00,Frank
40581,CONFIRMED,8672,2025-07-27T00:00:00,Alice
40582,CONFIRMED,594,2025-04-06T00:00:00,Carol
40583,SHIPPED,9405,2025-08-27T00:00:00,Frank
40584,CONFIRMED,1185,2025-03-13T00:00:00,Jack
40585,SHIPPED,8885,2025-08-18T00:00:00,Frank
40586,CONFIRMED,1286,2025-04-05T00:00:00,Grace
40587,SHIPPED,5900,2025-05-01T00:00:00,Frank
40588,CONFIRMED,1833,2025-01-21T00:00:00,Eve
40589,CONFIRMED,1453,2025-04-28T00:00:00,Henry
40590,CONFIRMED,6200,2025-01-17T00:00:00,Bob
40591,CONFIRMED,7634,2025-05-28T00:00:00,Carol
40592,SHIPPED,8761,2025-07-31T00:00:00,Carol
40593,SHIPPED,5025,2025-10-19T00:00:00,Jack
40594,DRAFT,1761,2025-04-18T00:00:00,Bob
40595,CONFIRMED,207,2025-03-01T00:00:00,Alice
40596,CANCELLED,191,2025-07-10T00:00:00,Eve
40597,CONFIRMED,4529,2025-04-03T00:00:00,Frank
40598,CONFIRMED,6379,2025-04-27T00:00:00,Alice
40599,DRAFT,8533,2025-06-19T00:00:00,Grace
40600,CONFIRMED,5297,2025-07-13T00:00:00,Iris
40601,CONFIRMED,122,2025-09-10T00:00:00,Henry
40602,SHIPPED,1341,2025-06-10T00:00:00,Frank
40603,SHIPPED,8392,2025-10-20T00:00:00,Eve
40604,SHIPPED,4016,2025-07-23T00:00:00,Iris
40605,CONFIRMED,674,2025-05-03T00:00:00,Iris
40606,CONFIRMED,1385,2025-07-02T00:00:00,Bob
40607,SHIPPED,9318,2025-05-27T00:00:00,Dave
40608,SHIPPED,3235,2025-04-19T00:00:00,Jack
40609,SHIPPED,275,2025-11-15T00:00:00,Henry
40610,CONFIRMED,4205,2025-03-24T00:00:00,Iris
40611,DRAFT,9767,2025-07-12T00:00:00,Grace
40612,CONFIRMED,7520,2025-01-15T00:00:00,Alice
40613,CONFIRMED,4129,2025-11-29T00:00:00,Eve
40614,DRAFT,6929,2025-02-19T00:00:00,Iris
40615,SHIPPED,8862,2025-06-26T00:00:00,Jack
40616,CANCELLED,3659,2025-01-01T00:00:00,Alice
40617,CONFIRMED,4774,2025-08-09T00:00:00,Grace
40618,CONFIRMED,7485,2025-07-24T00:00:00,Jack
40619,CONFIRMED,6876,2025-06-19T00:00:00,Dave
40620,CONFIRMED,5776,2025-12-27T00:00:00,Jack
40621,CONFIRMED,1375,2025-05-18T00:00:00,Dave
40622,CONFIRMED,4179,2025-12-30T00:00:00,Bob
40623,CANCELLED,6561,2025-06-03T00:00:00,Frank
40624,CONFIRMED,749,2025-07-21T00:00:00,Frank
40625,DRAFT,8519,2025-05-13T00:00:00,Dave
40626,DRAFT,8495,2025-04-18T00:00:00,Iris
40627,SHIPPED,7069,2025-10-17T00:00:00,Bob
40628,CONFIRMED,9528,2025-11-21T00:00:00,Frank
40629,SHIPPED,6716,2025-02-10T00:00:00,Eve
40630,CONFIRMED,2357,2025-08-15T00:00:00,Grace
40631,CONFIRMED,5605,2025-05-03T00:00:00,Carol
40632,SHIPPED,874,2025-05-02T00:00:00,Iris
40633,CONFIRMED,1061,2025-02-21T00:00:00,Frank
40634,CONFIRMED,6221,2025-03-12T00:00:00,Jack
40635,CONFIRMED,5193,2025-05-22T00:00:00,Frank
40636,SHIPPED,2554,2025-07-17T00:00:00,Frank
40637,CONFIRMED,1075,2025-07-19T00:00:00,Alice
40638,CONFIRMED,8168,2025-10-17T00:00:00,Alice
40639,CONFIRMED,4677,2025-08-15T00:00:00,Grace
40640,CONFIRMED,675,2025-11-04T00:00:00,Alice
40641,DRAFT,1949,2025-10-16T00:00:00,Bob
40642,CONFIRMED,8610,2025-06-08T00:00:00,Bob
40643,SHIPPED,9735,2026-01-01T00:00:00,Alice
40644,SHIPPED,1253,2025-12-13T00:00:00,Frank
40645,SHIPPED,151,2025-04-19T00:00:00,Grace
40646,SHIPPED,815,2025-10-02T00:00:00,Carol
40647,CONFIRMED,2831,2025-04-16T00:00:00,Grace
40648,CONFIRMED,9174,2025-03-19T00:00:00,Jack
40649,CONFIRMED,4484,2025-12-02T00:00:00,Henry
40650,SHIPPED,9668,2025-08-15T00:00:00,Bob
40651,CONFIRMED,9046,2025-07-31T00:00:00,Bob
40652,DRAFT,4646,2025-03-14T00:00:00,Frank
40653,CONFIRMED,8670,2025-12-01T00:00:00,Grace
40654,CONFIRMED,8398,2025-05-07T00:00:00,Eve
40655,DRAFT,4645,2025-03-26T00:00:00,Grace
40656,SHIPPED,5247,2025-09-10T00:00:00,Henry
40657,SHIPPED,3411,2025-04-19T00:00:00,Dave
40658,SHIPPED,235,2025-08-08T00:00:00,Jack
40659,CANCELLED,1356,2025-07-05T00:00:00,Dave
40660,SHIPPED,4715,2025-03-23T00:00:00,Dave
40661,CONFIRMED,6538,2025-03-30T00:00:00,Grace
40662,SHIPPED,5501,2025-12-02T00:00:00,Bob
40663,CONFIRMED,8751,2025-07-08T00:00:00,Grace
40664,CONFIRMED,2028,2025-01-19T00:00:00,Dave
40665,CONFIRMED,4754,2025-10-28T00:00:00,Dave
40666,CONFIRMED,5617,2025-05-15T00:00:00,Jack
40667,CONFIRMED,7669,2025-10-13T00:00:00,Iris
40668,CONFIRMED,3749,2025-03-12T00:00:00,Grace
40669,SHIPPED,136,2025-08-30T00:00:00,Iris
40670,CANCELLED,9231,2025-11-13T00:00:00,Grace
40671,CANCELLED,4283,2025-05-27T00:00:00,Frank
40672,CONFIRMED,999,2025-04-21T00:00:00,Eve
40673,CONFIRMED,4283,2025-09-27T00:00:00,Jack
40674,CONFIRMED,2676,2025-10-20T00:00:00,Eve
40675,DRAFT,1613,2025-04-10T00:00:00,Carol
40676,CANCELLED,8529,2025-07-08T00:00:00,Frank
40677,CONFIRMED,5525,2025-10-27T00:00:00,Iris
40678,SHIPPED,4307,2025-08-12T00:00:00,Bob
40679,CANCELLED,5749,2025-08-06T00:00:00,Jack
40680,CONFIRMED,2681,2025-09-03T00:00:00,Alice
40681,SHIPPED,2007,2025-03-18T00:00:00,Eve
40682,CANCELLED,5345,2025-02-10T00:00:00,Dave
40683,CONFIRMED,973,2025-10-09T00:00:00,Iris
40684,CANCELLED,567,2025-09-08T00:00:00,Alice
40685,SHIPPED,7254,2025-03-06T00:00:00,Dave
40686,SHIPPED,8900,2025-02-25T00:00:00,Frank
40687,SHIPPED,7967,2025-04-28T00:00:00,Bob
40688,SHIPPED,4020,2025-05-19T00:00:00,Iris
40689,CONFIRMED,1517,2025-08-21T00:00:00,Dave
40690,CONFIRMED,9402,2025-11-16T00:00:00,Grace
40691,CONFIRMED,1639,2025-08-12T00:00:00,Alice
40692,SHIPPED,4751,2025-11-21T00:00:00,Iris
40693,CONFIRMED,2517,2025-04-22T00:00:00,Grace
40694,DRAFT,2502,2025-11-19T00:00:00,Jack
40695,SHIPPED,9405,2025-10-12T00:00:00,Dave
40696,CONFIRMED,6248,2025-01-31T00:00:00,Bob
40697,CONFIRMED,6906,2025-03-12T00:00:00,Alice
40698,SHIPPED,2293,2025-11-03T00:00:00,Henry
40699,CONFIRMED,3540,2025-05-19T00:00:00,Iris
40700,SHIPPED,4528,2025-07-13T00:00:00,Grace
40701,SHIPPED,1126,2025-01-22T00:00:00,Jack
40702,CONFIRMED,2012,2025-09-07T00:00:00,Carol
40703,CONFIRMED,5599,2025-04-16T00:00:00,Jack
40704,CONFIRMED,9216,2025-11-03T00:00:00,Alice
40705,SHIPPED,8106,2025-10-31T00:00:00,Dave
40706,DRAFT,4026,2025-07-26T00:00:00,Carol
40707,CANCELLED,413,2025-09-17T00:00:00,Iris
40708,SHIPPED,8451,2025-01-11T00:00:00,Carol
40709,CONFIRMED,7215,2025-07-06T00:00:00,Eve
40710,DRAFT,7682,2025-01-11T00:00:00,Grace
40711,CONFIRMED,1681,2025-04-07T00:00:00,Grace
40712,CONFIRMED,3095,2025-04-14T00:00:00,Iris
40713,CONFIRMED,5477,2025-11-14T00:00:00,Bob
40714,CONFIRMED,6820,2025-04-23T00:00:00,Eve
40715,SHIPPED,493,2025-06-03T00:00:00,Henry
40716,SHIPPED,6243,2025-10-10T00:00:00,Dave
40717,CONFIRMED,7743,2025-02-16T00:00:00,Frank
40718,DRAFT,8160,2025-07-29T00:00:00,Dave
40719,CANCELLED,1406,2025-06-06T00:00:00,Jack
40720,SHIPPED,6653,2025-12-15T00:00:00,Frank
40721,CONFIRMED,1527,2025-03-26T00:00:00,Bob
40722,CONFIRMED,7224,2025-02-10T00:00:00,Jack
40723,CANCELLED,8583,2025-04-28T00:00:00,Henry
40724,DRAFT,5762,2025-02-23T00:00:00,Jack
40725,CONFIRMED,4954,2025-04-06T00:00:00,Carol
40726,DRAFT,1338,2025-09-06T00:00:00,Carol
40727,CANCELLED,6992,2025-01-18T00:00:00,Dave
40728,SHIPPED,8187,2025-06-15T00:00:00,Jack
40729,DRAFT,1382,2025-11-22T00:00:00,Eve
40730,CONFIRMED,4694,2025-08-02T00:00:00,Grace
40731,CONFIRMED,3666,2025-05-10T00:00:00,Eve
40732,DRAFT,2316,2025-01-12T00:00:00,Dave
40733,SHIPPED,8731,2025-09-29T00:00:00,Grace
40734,CONFIRMED,4118,2025-12-16T00:00:00,Alice
40735,CANCELLED,628,2025-02-07T00:00:00,Carol
40736,SHIPPED,5533,2025-10-01T00:00:00,Carol
40737,SHIPPED,2263,2025-04-19T00:00:00,Iris
40738,CANCELLED,1192,2025-08-19T00:00:00,Frank
40739,SHIPPED,1267,2025-07-10T00:00:00,Jack
40740,DRAFT,7550,2025-11-12T00:00:00,Henry
40741,CONFIRMED,152,2025-08-17T00:00:00,Carol
40742,CONFIRMED,1912,2025-02-26T00:00:00,Henry
40743,CONFIRMED,9305,2025-07-22T00:00:00,Grace
40744,CONFIRMED,737,2025-11-18T00:00:00,Eve
40745,SHIPPED,9256,2025-08-17T00:00:00,Henry
40746,CANCELLED,1629,2025-06-02T00:00:00,Grace
40747,CANCELLED,4648,2025-12-09T00:00:00,Iris
40748,CONFIRMED,9276,2025-06-14T00:00:00,Bob
40749,CONFIRMED,1819,2025-07-28T00:00:00,Grace
40750,CONFIRMED,9734,2025-11-15T00:00:00,Jack
40751,CANCELLED,5608,2025-08-07T00:00:00,Frank
40752,CONFIRMED,6118,2025-08-18T00:00:00,Frank
40753,SHIPPED,1918,2025-05-22T00:00:00,Grace
40754,SHIPPED,2962,2025-08-02T00:00:00,Bob
40755,CONFIRMED,9178,2025-01-14T00:00:00,Iris
40756,CONFIRMED,1668,2025-09-23T00:00:00,Iris
40757,CONFIRMED,7537,2025-01-24T00:00:00,Alice
40758,DRAFT,3117,2025-07-14T00:00:00,Bob
40759,SHIPPED,1830,2025-04-01T00:00:00,Frank
40760,SHIPPED,8356,2025-02-24T00:00:00,Jack
40761,CONFIRMED,8795,2025-08-18T00:00:00,Alice
40762,CONFIRMED,1362,2025-02-17T00:00:00,Bob
40763,CONFIRMED,2246,2025-09-22T00:00:00,Iris
40764,SHIPPED,7833,2025-11-26T00:00:00,Carol
40765,CONFIRMED,5160,2025-02-26T00:00:00,Jack
40766,SHIPPED,237,2025-01-04T00:00:00,Carol
40767,DRAFT,9412,2025-12-30T00:00:00,Bob
40768,DRAFT,6030,2025-12-19T00:00:00,Henry
40769,CONFIRMED,3982,2025-12-15T00:00:00,Grace
40770,SHIPPED,8473,2025-05-17T00:00:00,Jack
40771,SHIPPED,3515,2025-04-05T00:00:00,Dave
40772,DRAFT,945,2025-02-08T00:00:00,Alice
40773,CONFIRMED,4312,2025-11-21T00:00:00,Henry
40774,CONFIRMED,8208,2025-08-19T00:00:00,Iris
40775,CONFIRMED,1375,2025-05-07T00:00:00,Alice
40776,CONFIRMED,1871,2025-04-04T00:00:00,Bob
40777,SHIPPED,3652,2025-10-22T00:00:00,Henry
40778,CONFIRMED,8687,2025-10-27T00:00:00,Bob
40779,CONFIRMED,3497,2025-04-20T00:00:00,Eve
40780,CONFIRMED,9016,2025-03-26T00:00:00,Frank
40781,SHIPPED,5725,2025-04-18T00:00:00,Eve
40782,CONFIRMED,3141,2025-03-02T00:00:00,Alice
40783,CANCELLED,1957,2025-03-27T00:00:00,Dave
40784,CONFIRMED,6800,2025-05-03T00:00:00,Frank
40785,CONFIRMED,7491,2025-09-24T00:00:00,Eve
40786,CONFIRMED,2748,2025-06-22T00:00:00,Jack
40787,SHIPPED,8764,2025-10-22T00:00:00,Alice
40788,CONFIRMED,1288,2025-08-19T00:00:00,Alice
40789,SHIPPED,8487,2025-12-19T00:00:00,Alice
40790,CONFIRMED,4066,2025-04-21T00:00:00,Henry
40791,CANCELLED,372,2025-03-02T00:00:00,Bob
40792,SHIPPED,61,2025-06-06T00:00:00,Bob
40793,CANCELLED,9536,2025-03-03T00:00:00,Alice
40794,SHIPPED,9565,2026-01-01T00:00:00,Iris
40795,CONFIRMED,8401,2025-12-15T00:00:00,Carol
40796,SHIPPED,2690,2025-02-08T00:00:00,Bob
40797,CONFIRMED,3783,2025-01-09T00:00:00,Eve
40798,CANCELLED,2475,2025-02-18T00:00:00,Iris
40799,SHIPPED,822,2025-01-19T00:00:00,Dave
40800,SHIPPED,6144,2025-05-21T00:00:00,Eve
40801,CONFIRMED,4061,2025-03-18T00:00:00,Grace
40802,CONFIRMED,2776,2025-10-06T00:00:00,Grace
40803,CONFIRMED,391,2025-06-02T00:00:00,Iris
40804,SHIPPED,2246,2025-11-26T00:00:00,Grace
40805,CONFIRMED,2023,2025-04-30T00:00:00,Jack
40806,SHIPPED,6191,2025-04-23T00:00:00,Dave
40807,CONFIRMED,3083,2025-12-20T00:00:00,Frank
40808,CONFIRMED,4899,2025-05-16T00:00:00,Iris
40809,DRAFT,4978,2025-05-01T00:00:00,Frank
40810,DRAFT,5120,2025-02-24T00:00:00,Eve
40811,CANCELLED,7659,2025-07-08T00:00:00,Carol
40812,SHIPPED,1410,2025-04-04T00:00:00,Iris
40813,CONFIRMED,7766,2025-03-18T00:00:00,Frank
40814,SHIPPED,5393,2025-07-08T00:00:00,Eve
40815,SHIPPED,3426,2025-11-05T00:00:00,Dave
40816,CONFIRMED,3520,2025-11-19T00:00:00,Alice
40817,CONFIRMED,239,2025-08-08T00:00:00,Dave
40818,SHIPPED,8238,2025-12-04T00:00:00,Alice
40819,CONFIRMED,5206,2025-06-10T00:00:00,Alice
40820,CONFIRMED,8944,2025-12-26T00:00:00,Iris
40821,SHIPPED,6818,2025-02-20T00:00:00,Bob
40822,CANCELLED,2007,2025-03-24T00:00:00,Alice
40823,SHIPPED,1813,2025-08-06T00:00:00,Alice
40824,CONFIRMED,4912,2025-10-29T00:00:00,Grace
40825,CONFIRMED,9110,2025-09-02T00:00:00,Dave
40826,SHIPPED,8150,2025-04-12T00:00:00,Henry
40827,DRAFT,1100,2025-02-23T00:00:00,Dave
40828,CONFIRMED,3957,2025-06-01T00:00:00,Frank
40829,CANCELLED,8135,2025-11-06T00:00:00,Alice
40830,SHIPPED,1324,2025-05-11T00:00:00,Eve
40831,SHIPPED,4381,2025-12-03T00:00:00,Jack
40832,CONFIRMED,6217,2025-04-08T00:00:00,Frank
40833,SHIPPED,7371,2025-02-12T00:00:00,Jack
40834,SHIPPED,4196,2025-10-17T00:00:00,Carol
40835,CONFIRMED,7208,2025-09-09T00:00:00,Frank
40836,CONFIRMED,1158,2025-06-21T00:00:00,Jack
40837,SHIPPED,3175,2025-04-06T00:00:00,Alice
40838,SHIPPED,5956,2025-11-04T00:00:00,Jack
40839,CONFIRMED,3847,2025-12-11T00:00:00,Henry
40840,CONFIRMED,1494,2025-11-20T00:00:00,Frank
40841,SHIPPED,8959,2025-01-31T00:00:00,Jack
40842,CANCELLED,8349,2025-07-20T00:00:00,Eve
40843,CONFIRMED,9980,2025-01-01T00:00:00,Eve
40844,DRAFT,1098,2025-05-16T00:00:00,Dave
40845,DRAFT,9941,2025-12-02T00:00:00,Iris
40846,DRAFT,9703,2025-10-14T00:00:00,Eve
40847,CANCELLED,6947,2025-12-01T00:00:00,Henry
40848,CONFIRMED,8249,2025-12-12T00:00:00,Alice
40849,SHIPPED,1724,2025-07-20T00:00:00,Carol
40850,SHIPPED,2393,2025-12-29T00:00:00,Dave
40851,CONFIRMED,4476,2025-12-17T00:00:00,Alice
40852,CONFIRMED,4335,2025-11-06T00:00:00,Eve
40853,DRAFT,9677,2025-02-23T00:00:00,Dave
40854,SHIPPED,147,2025-11-02T00:00:00,Carol
40855,CONFIRMED,4901,2025-04-06T00:00:00,Bob
40856,SHIPPED,2374,2025-01-02T00:00:00,Dave
40857,CONFIRMED,9861,2025-10-10T00:00:00,Alice
40858,CONFIRMED,7659,2025-09-16T00:00:00,Jack
40859,CONFIRMED,4847,2025-09-26T00:00:00,Frank
40860,CONFIRMED,3817,2025-05-19T00:00:00,Bob
40861,SHIPPED,9095,2025-04-19T00:00:00,Frank
40862,DRAFT,3083,2025-02-22T00:00:00,Carol
40863,SHIPPED,629,2025-01-04T00:00:00,Alice
40864,CONFIRMED,3174,2025-05-10T00:00:00,Dave
40865,CONFIRMED,7686,2025-06-04T00:00:00,Henry
40866,CONFIRMED,7542,2025-02-03T00:00:00,Eve
40867,CONFIRMED,8821,2025-12-28T00:00:00,Carol
40868,SHIPPED,4616,2025-02-26T00:00:00,Iris
40869,DRAFT,3064,2025-09-24T00:00:00,Carol
40870,SHIPPED,2500,2025-05-05T00:00:00,Frank
40871,SHIPPED,2854,2025-11-28T00:00:00,Dave
40872,CONFIRMED,7433,2025-08-26T00:00:00,Carol
40873,SHIPPED,5835,2025-06-21T00:00:00,Bob
40874,CONFIRMED,6471,2025-12-28T00:00:00,Dave
40875,CONFIRMED,6930,2025-07-01T00:00:00,Iris
40876,CANCELLED,3033,2025-08-20T00:00:00,Eve
40877,DRAFT,7034,2025-10-21T00:00:00,Eve
40878,CONFIRMED,7469,2025-10-21T00:00:00,Frank
40879,SHIPPED,7009,2025-04-05T00:00:00,Eve
40880,CONFIRMED,4327,2025-10-25T00:00:00,Frank
40881,CONFIRMED,269,2025-12-07T00:00:00,Iris
40882,CANCELLED,9894,2025-06-06T00:00:00,Eve
40883,CONFIRMED,8074,2025-07-13T00:00:00,Frank
40884,DRAFT,8923,2025-01-11T00:00:00,Iris
40885,CANCELLED,7794,2025-04-21T00:00:00,Iris
40886,SHIPPED,954,2025-12-19T00:00:00,Jack
40887,CONFIRMED,8599,2025-04-20T00:00:00,Frank
40888,CONFIRMED,1411,2025-03-29T00:00:00,Iris
40889,CONFIRMED,9732,2025-09-18T00:00:00,Bob
40890,SHIPPED,4519,2025-05-26T00:00:00,Eve
40891,CONFIRMED,7742,2025-03-18T00:00:00,Carol
40892,SHIPPED,2733,2025-11-10T00:00:00,Grace
40893,SHIPPED,9189,2025-09-21T00:00:00,Iris
40894,CONFIRMED,224,2025-02-09T00:00:00,Dave
40895,CONFIRMED,5287,2025-12-05T00:00:00,Alice
40896,CONFIRMED,7374,2025-06-26T00:00:00,Dave
40897,SHIPPED,5147,2025-02-01T00:00:00,Iris
40898,CONFIRMED,2794,2025-02-03T00:00:00,Eve
40899,DRAFT,6920,2025-11-30T00:00:00,Frank
40900,CONFIRMED,4517,2025-06-25T00:00:00,Grace
40901,CONFIRMED,5484,2025-06-29T00:00:00,Bob
40902,CANCELLED,3924,2025-10-05T00:00:00,Alice
40903,SHIPPED,7539,2025-12-08T00:00:00,Dave
40904,SHIPPED,94,2025-03-26T00:00:00,Eve
40905,CONFIRMED,8201,2025-10-18T00:00:00,Eve
40906,CONFIRMED,9845,2025-06-25T00:00:00,Grace
40907,CONFIRMED,7247,2025-07-30T00:00:00,Iris
40908,CANCELLED,3082,2025-04-02T00:00:00,Carol
40909,SHIPPED,4647,2025-09-04T00:00:00,Iris
40910,CONFIRMED,4368,2025-08-11T00:00:00,Jack
40911,CANCELLED,7992,2025-04-25T00:00:00,Alice
40912,SHIPPED,8843,2025-04-06T00:00:00,Alice
40913,CONFIRMED,1756,2025-04-08T00:00:00,Alice
40914,CONFIRMED,4679,2025-12-18T00:00:00,Dave
40915,CONFIRMED,8075,2025-03-06T00:00:00,Carol
40916,SHIPPED,3616,2025-06-27T00:00:00,Frank
40917,SHIPPED,4838,2025-07-27T00:00:00,Alice
40918,CONFIRMED,904,2025-09-14T00:00:00,Eve
40919,CONFIRMED,7563,2025-08-03T00:00:00,Frank
40920,CONFIRMED,2873,2025-08-30T00:00:00,Frank
40921,CONFIRMED,8062,2025-07-03T00:00:00,Bob
40922,SHIPPED,4508,2025-07-22T00:00:00,Dave
40923,SHIPPED,8914,2025-12-09T00:00:00,Alice
40924,CONFIRMED,7577,2025-04-11T00:00:00,Dave
40925,CONFIRMED,9024,2025-09-22T00:00:00,Alice
40926,DRAFT,3749,2025-03-24T00:00:00,Henry
40927,SHIPPED,2202,2025-02-19T00:00:00,Iris
40928,DRAFT,9889,2025-01-18T00:00:00,Iris
40929,DRAFT,3236,2025-06-11T00:00:00,Bob
40930,CONFIRMED,9868,2025-06-20T00:00:00,Carol
40931,SHIPPED,2158,2025-09-05T00:00:00,Henry
40932,CONFIRMED,8311,2025-10-04T00:00:00,Alice
40933,DRAFT,8350,2025-06-27T00:00:00,Jack
40934,DRAFT,9537,2025-04-29T00:00:00,Carol
40935,CONFIRMED,8325,2025-11-30T00:00:00,Dave
40936,DRAFT,9419,2025-06-16T00:00:00,Frank
40937,SHIPPED,4034,2025-02-18T00:00:00,Henry
40938,DRAFT,4482,2025-11-08T00:00:00,Henry
40939,SHIPPED,6466,2025-07-17T00:00:00,Jack
40940,DRAFT,134,2025-05-10T00:00:00,Bob
40941,DRAFT,2106,2025-03-21T00:00:00,Grace
40942,SHIPPED,6961,2025-03-27T00:00:00,Carol
40943,SHIPPED,6756,2025-07-26T00:00:00,Henry
40944,SHIPPED,8820,2025-05-11T00:00:00,Iris
40945,SHIPPED,6641,2025-12-15T00:00:00,Carol
40946,CONFIRMED,8122,2025-10-04T00:00:00,Henry
40947,CONFIRMED,4904,2025-01-04T00:00:00,Jack
40948,CONFIRMED,6366,2025-03-01T00:00:00,Bob
40949,DRAFT,2862,2025-09-04T00:00:00,Iris
40950,SHIPPED,6119,2025-03-08T00:00:00,Jack
40951,SHIPPED,1640,2025-03-11T00:00:00,Dave
40952,CONFIRMED,2892,2025-09-09T00:00:00,Iris
40953,SHIPPED,6135,2025-07-24T00:00:00,Iris
40954,CONFIRMED,7233,2025-05-02T00:00:00,Eve
40955,CONFIRMED,8905,2025-07-22T00:00:00,Jack
40956,CONFIRMED,8209,2025-07-04T00:00:00,Dave
40957,CONFIRMED,1044,2025-10-10T00:00:00,Alice
40958,DRAFT,7571,2025-09-24T00:00:00,Iris
40959,CONFIRMED,4989,2025-02-25T00:00:00,Alice
40960,CONFIRMED,4577,2025-06-22T00:00:00,Bob
40961,SHIPPED,6590,2025-12-05T00:00:00,Bob
40962,SHIPPED,946,2025-11-06T00:00:00,Dave
40963,DRAFT,8112,2025-09-18T00:00:00,Frank
40964,CONFIRMED,9053,2025-10-18T00:00:00,Carol
40965,DRAFT,9618,2025-01-09T00:00:00,Frank
40966,CONFIRMED,4865,2025-05-31T00:00:00,Iris
40967,CONFIRMED,489,2025-11-15T00:00:00,Iris
40968,DRAFT,9724,2025-05-06T00:00:00,Carol
40969,SHIPPED,5338,2025-02-09T00:00:00,Henry
40970,CONFIRMED,9653,2025-03-18T00:00:00,Henry
40971,CONFIRMED,49,2025-11-27T00:00:00,Eve
40972,CONFIRMED,8204,2025-10-15T00:00:00,Alice
40973,SHIPPED,6297,2025-07-03T00:00:00,Eve
40974,CONFIRMED,8335,2025-09-15T00:00:00,Alice
40975,SHIPPED,4064,2025-07-12T00:00:00,Alice
40976,SHIPPED,2874,2025-12-28T00:00:00,Frank
40977,SHIPPED,9056,2025-09-18T00:00:00,Henry
40978,CONFIRMED,6594,2025-01-06T00:00:00,Carol
40979,CANCELLED,3870,2025-02-17T00:00:00,Jack
40980,SHIPPED,6531,2025-05-25T00:00:00,Eve
40981,CONFIRMED,2504,2025-05-30T00:00:00,Eve
40982,SHIPPED,803,2025-04-08T00:00:00,Frank
40983,CANCELLED,339,2025-03-23T00:00:00,Bob
40984,SHIPPED,3264,2025-03-03T00:00:00,Bob
40985,CONFIRMED,2660,2025-04-21T00:00:00,Henry
40986,DRAFT,4758,2025-01-06T00:00:00,Alice
40987,SHIPPED,3576,2025-01-11T00:00:00,Carol
40988,CONFIRMED,9186,2025-08-29T00:00:00,Alice
40989,SHIPPED,3541,2025-11-25T00:00:00,Eve
40990,DRAFT,2530,2025-02-28T00:00:00,Grace
